Packaging Date,State,Pallet Packaging No.,Pallet SAP HU,Box Packaging No.,Box SAP HU,Unique Part Ident. No.,TTNR,Variant,Packaging Index,Part still boxed ?,Invalid
13/11/2017,Assigned,100000000024,,000000000490,,1273075351,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000490,,1273075352,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000490,,1273075353,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000490,,1273075354,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000490,,1273075355,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000490,,1273075356,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000490,,1273075357,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000490,,1273075358,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000491,,1273075359,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000491,,1273075360,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000491,,1273075361,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000491,,1273075362,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000491,,1273075363,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000491,,1273075364,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000491,,1273075365,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000491,,1273075366,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000492,,1273075367,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000492,,1273075368,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000492,,1273075369,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000492,,1273075370,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000492,,1273075371,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000492,,1273075372,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000492,,1273075373,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000492,,1273075374,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000493,,1273075375,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000493,,1273075376,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000493,,1273075377,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000493,,1273075378,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000493,,1273075379,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000493,,1273075380,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000493,,1273075381,0261S19174,0,570,Currently boxed,Valid
13/11/2017,Assigned,100000000024,,000000000493,,1273075382,0261S19174,0,570,Currently boxed,Valid
