SCHED_DT,SCHED_HR,CUST_PART_NO,CLOSE_STK,WIP_QTY,QTY
07-Oct-2017,00,39103-03249,5,0,0
07-Oct-2017,2,39103-03249,0,0,0
07-Oct-2017,4,39103-03249,0,0,0
07-Oct-2017,6,39103-03249,0,0,0
07-Oct-2017,8,39103-03249,0,0,0
07-Oct-2017,10,39103-03249,0,0,0
07-Oct-2017,12,39103-03249,0,0,0
07-Oct-2017,14,39103-03249,0,0,0
07-Oct-2017,16,39103-03249,0,0,0
07-Oct-2017,18,39103-03249,0,0,0
07-Oct-2017,20,39103-03249,0,0,0
07-Oct-2017,22,39103-03249,0,0,0
08-Oct-2017,0,39103-03249,0,0,0
08-Oct-2017,2,39103-03249,0,0,0
08-Oct-2017,4,39103-03249,0,0,0
08-Oct-2017,6,39103-03249,0,0,0
08-Oct-2017,8,39103-03249,0,0,0
08-Oct-2017,10,39103-03249,0,0,0
08-Oct-2017,12,39103-03249,0,0,0
08-Oct-2017,14,39103-03249,0,0,0
08-Oct-2017,16,39103-03249,0,0,0
08-Oct-2017,18,39103-03249,0,0,0
08-Oct-2017,20,39103-03249,0,0,0
08-Oct-2017,22,39103-03249,0,0,0
09-Oct-2017,0,39103-03249,0,0,0
09-Oct-2017,2,39103-03249,0,0,0
09-Oct-2017,4,39103-03249,0,0,0
09-Oct-2017,6,39103-03249,0,0,0
09-Oct-2017,8,39103-03249,0,0,0
09-Oct-2017,10,39103-03249,0,0,0
09-Oct-2017,12,39103-03249,0,0,0
09-Oct-2017,14,39103-03249,0,0,0
09-Oct-2017,16,39103-03249,0,0,0
09-Oct-2017,18,39103-03249,0,0,0
09-Oct-2017,20,39103-03249,0,0,0
09-Oct-2017,22,39103-03249,0,0,0
10-Oct-2017,0,39103-03249,0,0,0
10-Oct-2017,2,39103-03249,0,0,0
10-Oct-2017,4,39103-03249,0,0,0
10-Oct-2017,6,39103-03249,0,0,0
10-Oct-2017,8,39103-03249,0,0,0
10-Oct-2017,10,39103-03249,0,0,0
10-Oct-2017,12,39103-03249,0,0,0
10-Oct-2017,14,39103-03249,0,0,0
10-Oct-2017,16,39103-03249,0,0,0
10-Oct-2017,18,39103-03249,0,0,0
10-Oct-2017,20,39103-03249,0,0,0
10-Oct-2017,22,39103-03249,0,0,0
11-Oct-2017,0,39103-03249,0,0,0
11-Oct-2017,2,39103-03249,0,0,0
11-Oct-2017,4,39103-03249,0,0,0
11-Oct-2017,6,39103-03249,0,0,0
11-Oct-2017,8,39103-03249,0,0,0
11-Oct-2017,10,39103-03249,0,0,0
11-Oct-2017,12,39103-03249,0,0,0
11-Oct-2017,14,39103-03249,0,0,0
11-Oct-2017,16,39103-03249,0,0,0
11-Oct-2017,18,39103-03249,0,0,0
11-Oct-2017,20,39103-03249,0,0,0
11-Oct-2017,22,39103-03249,0,0,0
07-Oct-2017,00,39101-03201,78,29,8
07-Oct-2017,2,39101-03201,0,0,0
07-Oct-2017,4,39101-03201,0,0,0
07-Oct-2017,6,39101-03201,0,0,6
07-Oct-2017,8,39101-03201,0,0,5
07-Oct-2017,10,39101-03201,0,0,0
07-Oct-2017,12,39101-03201,0,0,0
07-Oct-2017,14,39101-03201,0,0,0
07-Oct-2017,16,39101-03201,0,0,0
07-Oct-2017,18,39101-03201,0,0,1
07-Oct-2017,20,39101-03201,0,0,9
07-Oct-2017,22,39101-03201,0,0,0
08-Oct-2017,0,39101-03201,0,0,20
08-Oct-2017,2,39101-03201,0,0,0
08-Oct-2017,4,39101-03201,0,0,0
08-Oct-2017,6,39101-03201,0,0,0
08-Oct-2017,8,39101-03201,0,0,0
08-Oct-2017,10,39101-03201,0,0,0
08-Oct-2017,12,39101-03201,0,0,0
08-Oct-2017,14,39101-03201,0,0,0
08-Oct-2017,16,39101-03201,0,0,0
08-Oct-2017,18,39101-03201,0,0,0
08-Oct-2017,20,39101-03201,0,0,0
08-Oct-2017,22,39101-03201,0,0,0
09-Oct-2017,0,39101-03201,0,0,0
09-Oct-2017,2,39101-03201,0,0,0
09-Oct-2017,4,39101-03201,0,0,0
09-Oct-2017,6,39101-03201,0,0,0
09-Oct-2017,8,39101-03201,0,0,0
09-Oct-2017,10,39101-03201,0,0,0
09-Oct-2017,12,39101-03201,0,0,0
09-Oct-2017,14,39101-03201,0,0,0
09-Oct-2017,16,39101-03201,0,0,0
09-Oct-2017,18,39101-03201,0,0,0
09-Oct-2017,20,39101-03201,0,0,18
09-Oct-2017,22,39101-03201,0,0,0
10-Oct-2017,0,39101-03201,0,0,12
10-Oct-2017,2,39101-03201,0,0,0
10-Oct-2017,4,39101-03201,0,0,0
10-Oct-2017,6,39101-03201,0,0,0
10-Oct-2017,8,39101-03201,0,0,0
10-Oct-2017,10,39101-03201,0,0,8
10-Oct-2017,12,39101-03201,0,0,2
10-Oct-2017,14,39101-03201,0,0,3
10-Oct-2017,16,39101-03201,0,0,13
10-Oct-2017,18,39101-03201,0,0,4
10-Oct-2017,20,39101-03201,0,0,0
10-Oct-2017,22,39101-03201,0,0,0
11-Oct-2017,0,39101-03201,0,0,0
11-Oct-2017,2,39101-03201,0,0,0
11-Oct-2017,4,39101-03201,0,0,0
11-Oct-2017,6,39101-03201,0,0,0
11-Oct-2017,8,39101-03201,0,0,0
11-Oct-2017,10,39101-03201,0,0,12
11-Oct-2017,12,39101-03201,0,0,3
11-Oct-2017,14,39101-03201,0,0,8
11-Oct-2017,16,39101-03201,0,0,7
11-Oct-2017,18,39101-03201,0,0,0
11-Oct-2017,20,39101-03201,0,0,0
11-Oct-2017,22,39101-03201,0,0,0
07-Oct-2017,00,39102-04457,0,0,0
07-Oct-2017,2,39102-04457,0,0,0
07-Oct-2017,4,39102-04457,0,0,0
07-Oct-2017,6,39102-04457,0,0,0
07-Oct-2017,8,39102-04457,0,0,0
07-Oct-2017,10,39102-04457,0,0,0
07-Oct-2017,12,39102-04457,0,0,0
07-Oct-2017,14,39102-04457,0,0,0
07-Oct-2017,16,39102-04457,0,0,0
07-Oct-2017,18,39102-04457,0,0,0
07-Oct-2017,20,39102-04457,0,0,0
07-Oct-2017,22,39102-04457,0,0,0
08-Oct-2017,0,39102-04457,0,0,0
08-Oct-2017,2,39102-04457,0,0,0
08-Oct-2017,4,39102-04457,0,0,0
08-Oct-2017,6,39102-04457,0,0,0
08-Oct-2017,8,39102-04457,0,0,0
08-Oct-2017,10,39102-04457,0,0,0
08-Oct-2017,12,39102-04457,0,0,0
08-Oct-2017,14,39102-04457,0,0,0
08-Oct-2017,16,39102-04457,0,0,0
08-Oct-2017,18,39102-04457,0,0,0
08-Oct-2017,20,39102-04457,0,0,0
08-Oct-2017,22,39102-04457,0,0,0
09-Oct-2017,0,39102-04457,0,0,0
09-Oct-2017,2,39102-04457,0,0,0
09-Oct-2017,4,39102-04457,0,0,0
09-Oct-2017,6,39102-04457,0,0,0
09-Oct-2017,8,39102-04457,0,0,0
09-Oct-2017,10,39102-04457,0,0,0
09-Oct-2017,12,39102-04457,0,0,0
09-Oct-2017,14,39102-04457,0,0,0
09-Oct-2017,16,39102-04457,0,0,0
09-Oct-2017,18,39102-04457,0,0,0
09-Oct-2017,20,39102-04457,0,0,0
09-Oct-2017,22,39102-04457,0,0,0
10-Oct-2017,0,39102-04457,0,0,0
10-Oct-2017,2,39102-04457,0,0,0
10-Oct-2017,4,39102-04457,0,0,0
10-Oct-2017,6,39102-04457,0,0,0
10-Oct-2017,8,39102-04457,0,0,0
10-Oct-2017,10,39102-04457,0,0,0
10-Oct-2017,12,39102-04457,0,0,0
10-Oct-2017,14,39102-04457,0,0,0
10-Oct-2017,16,39102-04457,0,0,0
10-Oct-2017,18,39102-04457,0,0,0
10-Oct-2017,20,39102-04457,0,0,0
10-Oct-2017,22,39102-04457,0,0,0
11-Oct-2017,0,39102-04457,0,0,0
11-Oct-2017,2,39102-04457,0,0,0
11-Oct-2017,4,39102-04457,0,0,0
11-Oct-2017,6,39102-04457,0,0,0
11-Oct-2017,8,39102-04457,0,0,0
11-Oct-2017,10,39102-04457,0,0,0
11-Oct-2017,12,39102-04457,0,0,0
11-Oct-2017,14,39102-04457,0,0,0
11-Oct-2017,16,39102-04457,0,0,0
11-Oct-2017,18,39102-04457,0,0,0
11-Oct-2017,20,39102-04457,0,0,0
11-Oct-2017,22,39102-04457,0,0,0
07-Oct-2017,00,39102-04462,0,0,0
07-Oct-2017,2,39102-04462,0,0,0
07-Oct-2017,4,39102-04462,0,0,0
07-Oct-2017,6,39102-04462,0,0,0
07-Oct-2017,8,39102-04462,0,0,0
07-Oct-2017,10,39102-04462,0,0,0
07-Oct-2017,12,39102-04462,0,0,0
07-Oct-2017,14,39102-04462,0,0,0
07-Oct-2017,16,39102-04462,0,0,0
07-Oct-2017,18,39102-04462,0,0,0
07-Oct-2017,20,39102-04462,0,0,0
07-Oct-2017,22,39102-04462,0,0,0
08-Oct-2017,0,39102-04462,0,0,0
08-Oct-2017,2,39102-04462,0,0,0
08-Oct-2017,4,39102-04462,0,0,0
08-Oct-2017,6,39102-04462,0,0,0
08-Oct-2017,8,39102-04462,0,0,0
08-Oct-2017,10,39102-04462,0,0,0
08-Oct-2017,12,39102-04462,0,0,0
08-Oct-2017,14,39102-04462,0,0,0
08-Oct-2017,16,39102-04462,0,0,0
08-Oct-2017,18,39102-04462,0,0,0
08-Oct-2017,20,39102-04462,0,0,0
08-Oct-2017,22,39102-04462,0,0,0
09-Oct-2017,0,39102-04462,0,0,0
09-Oct-2017,2,39102-04462,0,0,0
